AGO1_label,AGO1,AGO2_label,AGO2,AGO3_label,AGO3,ALKBH5_label,ALKBH5,AUF1_label,AUF1,DGCR8_label,DGCR8,EIF4A3_label,EIF4A3,EWSR1_label,EWSR1,FMRP_label,FMRP,FOX2_label,FOX2,FUS_label,FUS,FXR1_label,FXR1,FXR2_label,FXR2,HNRNPC_label,HNRNPC,HUR_label,HUR,IGF2BP1_label,IGF2BP1,IGF2BP2_label,IGF2BP2,IGF2BP3_label,IGF2BP3,LIN28A_label,LIN28A,LIN28B_label,LIN28B,MOV10_label,MOV10,PTB_label,PTB,PUM2_label,PUM2,QKI_label,QKI,SFRS1_label,SFRS1,TAF15_label,TAF15,TDP43_label,TDP43,TIA1_label,TIA1,TIAL1_label,TIAL1,TNRC6_label,TNRC6,U2AF65_label,U2AF65,WTAP_label,WTAP,ZC3H7B_label,ZC3H7B,C17ORF85_label,C17ORF85,C22ORF28_label,C22ORF28,CAPRIN1_label,CAPRIN1,METTL3_label,METTL3
0,0.646428287,1,0.694319725,0,0.465701759,0,0.764037967,1,0.949368715,0,0.08718092,1,0.441966504,1,0.859218478,1,0.552040219,1,0.000267461,1,0.506378531,0,0.131754041,0,7.41E-07,0,0.530855,0,0.035190556,0,0.327740699,0,0.000677602,0,0.470158786,1,0.078079022,0,0.394303828,1,0.64677614,1,0.717639506,0,5.66E-06,1,0.164169312,1,0.906592548,1,0.942834616,1,0.791328669,0,6.81E-06,0,9.65E-05,1,0.865634382,0,0.00152691,0,0.162046626,1,0.33041665,1,0.841987252,1,0.010170544,1,0.883421302,1,0.740493596
0,0.177229702,1,0.613919377,1,0.688491404,1,0.679261565,0,1.92E-07,0,0.112558588,1,0.45334512,1,0.845311463,0,0.055028394,1,0.802837253,0,0.014068848,1,0.96639365,1,0.936309338,0,0.521380544,1,0.648800194,1,0.690575182,1,0.476349175,0,0.633720934,1,0.548505723,0,0.287270457,1,0.649673998,1,0.723678946,0,0.595180154,0,0.004382852,0,7.84E-10,1,0.938230455,1,0.741657197,0,2.55E-08,1,0.738381147,1,0.886700034,0,2.35E-08,0,0.623197258,1,0.698438227,1,0.850236237,0,1.14E-07,1,0.834732711,0,0.025057124
0,0.000368317,0,0.013553136,0,0.05979684,0,4.79E-09,0,1.08E-07,1,0.108605191,1,0.646999836,0,6.78E-07,1,0.594271898,0,0.20241493,1,0.497908294,1,0.892819405,1,0.917710245,0,0.00010581,1,0.425460994,1,0.636999071,1,0.79033196,0,0.021180293,0,0.111596659,1,0.838977993,1,0.403496802,1,0.513400972,1,0.866529107,0,0.130288407,0,5.31E-08,0,0.584778726,1,0.832567513,0,0.086229287,0,0.136781052,1,0.468204528,1,0.789157033,0,0.063308187,0,0.153323144,0,1.48E-10,0,0.814371049,0,0.058579694,0,0.247423559
0,0.697188735,1,0.420241892,1,0.911450207,0,0.272069067,1,0.972122908,0,0.08447738,1,0.00934353,0,0.003921971,1,0.609929323,0,0.139645547,1,0.669801295,0,3.64E-06,1,0.924853504,1,0.928854704,0,0.002189689,0,0.366663188,1,0.762315333,1,0.638520062,1,0.399525791,0,0.01044806,0,3.11E-09,0,0.247166321,1,0.876892567,0,3.89E-07,1,0.906857491,0,0.000982336,1,0.842802644,0,9.21E-06,1,0.704221368,0,0.000476722,1,0.704256952,0,0.047043208,0,0.562422454,0,4.91E-05,1,0.948301077,0,0.835700035,1,0.585033059
0,0.080755755,1,0.589758575,1,0.811434865,1,0.687877893,1,0.915692627,1,0.807754219,1,0.56272614,0,0.031825539,1,0.428210407,1,0.824796438,1,0.531288147,1,0.92313832,1,0.443334401,1,0.925895512,0,0.553148866,0,0.567873895,0,0.019390857,1,0.569718063,0,0.375754118,0,1.28E-05,0,2.60E-05,0,0.038698394,1,0.619334817,0,0.014810957,1,0.887458146,1,0.951336563,0,0.010871145,1,0.925666988,0,2.59E-05,0,0.457343638,1,0.684751987,0,0.1795194,0,2.45E-05,1,0.940122664,0,1.83E-06,1,0.536328197,0,0.029357795
1,0.785124123,1,0.479221225,0,0.739245534,1,0.806996286,0,0.8808828,1,0.832634091,0,0.499396086,0,0.002133064,1,0.709618628,0,0.342894882,0,0.001623437,1,0.612555683,1,0.708891451,0,7.60E-08,0,0.000276212,0,0.000268753,1,0.665596426,0,0.007106183,0,0.674472332,0,0.534028769,1,0.693918586,0,0.000100728,0,8.33E-07,0,4.65E-05,1,0.897218943,1,0.967677176,0,0.751178622,1,0.92514056,1,0.845211804,0,0.000137101,1,0.745544434,1,0.753179789,1,0.584721327,1,0.882074535,1,0.393271863,1,0.808945477,0,0.137746572
0,0.66398257,1,0.463073909,1,0.772728562,1,0.818180799,0,8.59E-08,0,0.47600469,1,0.543032646,1,0.793296039,1,0.631957412,0,0.571872413,1,0.511210799,1,0.923525274,1,0.934412658,1,0.883824706,0,0.070765369,1,0.169405833,0,0.321182042,1,0.658352911,0,0.000127684,1,0.789697826,1,0.51925087,0,0.680616736,1,0.834782243,0,0.186665207,1,0.91028434,0,9.90E-08,0,0.000433516,0,8.66E-06,1,0.893254876,0,1.28E-08,0,0.025939101,1,0.910214543,0,0.121012069,1,0.830790102,0,3.42E-08,1,0.846411645,1,0.480621099
1,0.283880383,0,0.442462087,1,0.82612735,0,0.683740914,0,0.003886832,0,0.022323711,0,0.023443947,1,0.813217461,0,0.242460251,1,0.889327168,1,0.078707941,1,0.951487482,1,0.957051635,1,0.392983109,1,0.658395886,1,0.458613068,0,0.056126915,1,0.627620637,1,0.385330558,1,0.803707778,0,5.66E-08,0,4.11E-07,0,0.000283421,0,8.50E-06,0,0.783616424,0,0.176256254,1,0.85796082,0,0.00230291,0,0.612878323,1,0.279712766,1,0.807266712,1,0.783939898,0,0.251705855,0,0.000208736,0,2.67E-10,1,0.01051461,1,0.801181853
1,0.771524668,0,0.382930815,0,1.06E-07,0,1.24E-05,1,0.967915595,1,0.559984565,1,0.073379092,0,0.009466348,1,0.64180696,1,0.452509224,0,0.08746212,1,0.962917507,0,0.56459409,0,0.000808976,1,0.575723648,0,0.020138925,0,5.85E-08,1,0.759051025,0,0.438889951,1,0.147538632,1,0.054517098,1,0.482100844,0,1.15E-07,1,0.827664375,0,1.65E-05,1,0.829193175,0,0.094444901,1,0.891934514,1,0.79902333,0,0.118689038,0,0.093221843,0,7.80E-05,1,0.668422461,0,1.66E-07,1,0.863060474,1,0.013008232,1,0.818968356
1,0.730190217,1,0.545489788,1,0.907270908,1,0.708602488,0,0.032562006,0,0.276183814,0,0.438655734,0,0.211795047,1,0.602678478,0,0.668859661,0,0.012855549,1,0.942323148,0,0.157513723,0,0.00114139,0,0.004301227,0,0.396274775,1,0.757898271,1,0.522652864,1,0.632633805,0,0.407997251,1,0.574774086,1,0.746290743,1,0.867346644,1,0.731650114,0,1.62E-05,1,0.873103142,1,0.878988743,0,0.000101302,1,0.013382047,0,0.225896582,0,0.520068288,0,0.034235932,0,0.00760759,1,0.688535571,0,0.000568309,1,0.402615845,0,0.012098365
1,0.293980837,1,0.54416424,0,1.75E-05,1,0.837784588,0,8.94E-08,0,0.074589789,1,0.362971246,0,0.000722638,0,0.168557718,0,3.22E-05,0,0.626486301,0,1.46E-05,1,0.913400829,0,0.001056135,0,0.000398813,0,0.022910926,1,0.65803647,1,0.362110615,0,0.008947044,1,0.522159636,1,0.572655499,1,0.664403558,1,0.823457479,0,1.36E-07,0,1.86E-05,0,0.00098855,0,1.79E-05,1,0.802818537,0,0.706330121,1,0.817136049,1,0.824408054,1,0.932045937,1,0.437440932,1,0.901618242,0,0.201368824,0,0.419647157,1,0.808416784
1,0.017550826,1,0.63659519,0,0.232140869,1,0.848218024,1,0.959888399,1,0.799411237,1,0.435049206,1,0.488409579,1,0.603611588,1,0.818878233,1,0.208180681,1,0.96103245,0,0.394325793,1,0.939292312,1,0.611666501,0,0.246659696,1,0.021102402,1,0.729366064,0,0.252138764,1,0.719426453,0,0.00192575,0,0.352330059,1,0.028286792,0,4.78E-08,1,0.884205461,1,0.956528187,0,1.64E-05,0,1.30E-05,0,0.158548504,0,0.000473229,1,0.534181237,1,0.081340156,0,0.027850095,1,0.854669333,1,0.762083471,1,0.840816021,0,0.019377446
0,0.220942855,0,0.28696394,0,0.632832646,1,0.755355954,0,0.527356386,1,0.878769696,1,0.438475728,1,0.878304839,1,0.704755068,1,0.92067802,0,0.334166735,1,0.943759203,0,0.0008141,0,1.16E-05,1,0.488281608,1,0.584448099,1,0.831537485,1,0.556221008,0,0.009667007,0,0.501153171,0,0.190068036,0,0.723598599,0,0.006124218,1,0.437595755,0,6.13E-05,1,0.951266885,0,0.027983412,1,0.324290872,0,0.026406147,0,0.014583287,0,0.095437117,0,0.205732375,0,0.002912577,0,0.005109846,1,0.015260793,0,2.68E-05,0,0.511940241
1,0.664531827,0,0.166710988,0,0.341166049,0,0.03746755,1,0.943035185,1,0.711371005,0,0.678619921,0,0.012057391,1,0.672088504,1,0.864947855,1,0.13000448,0,0.031874746,0,0.000245961,1,0.90500772,0,0.319487989,1,0.525215626,1,0.70488286,0,0.629956603,0,4.43E-05,1,0.649269521,0,0.041095253,1,0.194084212,1,0.35894534,1,0.857317805,0,0.0032888,0,1.98E-05,0,0.004144387,1,0.71303612,0,0.002016657,0,0.001039839,0,0.023293717,0,0.015713414,1,0.825964093,1,0.896277905,1,0.031055737,0,0.000824664,1,0.81965977
1,0.744527519,0,0.58217001,1,0.753317356,1,0.857744694,1,0.963064671,0,0.146114826,1,0.598248005,1,0.873831451,0,9.12E-07,0,0.730758309,0,0.471336722,0,2.75E-08,0,3.65E-06,1,0.930396438,0,0.018050244,0,0.009470704,0,3.17E-05,0,0.116443865,0,0.021058584,0,0.026243843,0,0.498671055,0,0.008690792,0,6.25E-09,0,0.069607079,0,0.86812228,1,0.956426919,1,0.07632982,1,0.901495218,1,0.222825915,0,0.000406936,0,4.61E-06,0,0.00031776,1,0.569168389,1,0.827834785,0,2.81E-11,0,0.053744841,1,0.720895231
0,0.002350202,0,0.154584646,1,0.887685478,0,2.41E-08,1,0.960323334,1,0.814026594,1,0.161499828,1,0.849059165,0,2.02E-07,1,0.273624182,1,0.075913817,1,0.963311672,0,8.96E-05,1,0.930655897,0,0.00926811,0,0.008171695,1,0.72461009,1,0.679238439,0,0.604527891,0,0.004059504,1,0.693098068,1,0.020045115,1,0.880660295,0,0.009903282,1,0.913299382,0,0.001667925,1,0.822678387,1,0.783561826,0,0.799831748,1,0.706588507,1,0.105425201,0,0.016162004,1,0.329441398,1,0.690336585,1,0.95992595,0,3.90E-08,0,0.008373641
0,0.0012033,1,0.466466844,1,0.90577209,0,8.35E-05,1,0.941019714,0,0.504387021,0,0.023889486,1,0.891095102,1,0.462316871,0,0.796669424,1,0.735413611,0,8.34E-07,0,0.549997091,1,0.948591352,1,0.611757278,0,0.193872198,1,0.733069718,0,0.002129631,1,0.426554531,1,0.611207306,0,0.001613089,1,0.581519485,1,0.859347165,1,0.889076948,0,0.025459172,0,0.240624651,1,0.076075204,0,4.14E-10,0,0.633272588,1,0.834769845,0,0.004802553,1,0.852128506,1,0.483957648,0,0.467336625,0,7.21E-09,1,0.691474497,1,0.382324815
0,7.03E-06,0,0.025926113,0,0.482923627,1,0.851340473,1,0.959353268,1,0.778962731,1,0.600389361,1,0.836143911,0,0.001447026,1,0.84146899,0,0.015295718,0,0.001802315,0,4.65E-06,0,7.49E-06,1,0.659544587,1,0.724345088,1,0.759450793,0,0.338599503,1,0.35578832,1,0.278751373,0,9.48E-07,1,0.647592723,0,0.000344672,1,0.81139189,0,0.000169165,0,2.27E-06,0,0.00403189,0,1.37E-05,0,2.60E-10,1,0.889206409,1,0.614153266,1,0.658407867,0,0.025720302,0,0.043698065,0,0.027004937,1,0.558617592,0,0.01451441
0,0.191163272,0,0.007467028,1,0.828389823,1,0.769934535,0,0.000101015,1,0.730932832,1,0.628414512,1,0.849917114,0,0.038059063,0,1.14E-07,1,0.759479225,1,0.960783541,0,0.169968352,0,0.024883589,0,0.001378475,0,0.068881489,0,0.001442013,0,0.423031241,1,0.651723146,0,0.089954868,0,8.47E-07,1,0.678426027,1,0.889358044,1,0.823576629,0,7.31E-09,1,0.847760975,0,0.000862123,1,0.788587809,1,0.80711472,0,0.255853236,1,0.686293483,0,1.92E-05,0,0.425209999,1,0.798283219,1,0.944451153,0,0.130912676,1,0.117119774
1,0.738333225,1,0.657409787,0,0.059501812,1,0.172342122,0,3.06E-08,0,7.08E-06,0,0.166230232,0,0.005302374,0,0.013595066,1,0.8692711,1,0.422412962,0,0.101616032,0,0.005176514,0,4.81E-08,1,0.181369901,0,0.195216238,0,6.55E-05,1,0.553064942,0,0.460126847,1,0.33255583,1,0.2045663,0,0.474777758,0,5.81E-08,1,0.882167578,1,0.948633909,1,0.947070897,1,0.721891046,0,0.167852119,1,0.893512905,0,0.017848035,1,0.745761395,1,0.502218604,0,0.02761068,0,0.000106205,0,6.42E-06,1,0.658322752,0,0.120009497
0,0.216964722,0,0.05304464,0,0.005217545,1,0.805294514,0,9.05E-06,1,0.6325984,1,0.617570877,0,2.86E-06,0,0.433425486,1,0.857923388,0,8.93E-08,0,3.81E-05,0,0.000450006,1,0.67444098,0,0.368037701,0,0.002388873,0,0.152375937,0,0.000195113,0,0.152477309,1,0.577367246,1,0.700652719,0,0.686240554,1,0.890689015,0,0.000166542,1,0.903376818,1,0.947550833,0,1.58E-07,1,0.833624423,1,0.772985041,0,0.011461389,1,0.726721346,0,0.309161812,0,0.014405612,1,0.331168413,0,2.41E-07,1,0.783433974,1,0.803124011
0,0.397897512,1,0.622320175,1,0.575135231,1,0.421123564,1,0.965479434,0,0.000416326,1,0.067955039,0,0.080987088,0,0.025801873,1,0.804835737,1,0.67631948,0,2.49E-06,0,0.000353971,1,0.877821088,1,0.464903146,1,0.693426609,0,1.51E-05,1,0.36631617,1,0.575212836,1,0.816441357,1,0.847424865,0,0.182185337,0,3.01E-06,0,0.019805992,1,0.881080866,1,0.962319374,1,0.842075348,1,0.883306861,0,0.000212764,1,0.878488481,1,0.240693003,0,2.41E-05,1,0.616869032,1,0.881906986,1,0.198213354,1,0.747636557,0,0.15702185
0,0.365772963,0,0.01085826,0,0.271565467,0,0.025114018,0,6.52E-07,0,0.002256991,1,0.421652555,0,0.778507471,0,0.00192864,0,0.000501013,1,0.174729586,0,1.02E-05,1,0.946143627,0,2.31E-08,0,0.074364729,0,0.003876592,0,0.666231513,0,0.43867901,1,0.646973431,0,0.00585598,0,0.611809671,0,0.126053602,1,0.838661373,1,0.88279438,1,0.923911095,1,0.931594431,1,0.75484401,1,0.897336185,0,0.031651627,0,0.049114335,1,0.77954632,0,0.001543431,1,0.680927575,1,0.783996642,0,3.14E-06,1,0.784154117,1,0.837163329
1,0.824703038,1,0.270653605,0,0.020842278,1,0.488889515,0,4.43E-08,0,0.205110043,0,0.006429708,0,0.001246231,1,0.50005728,0,0.107048303,0,0.044712722,0,2.91E-12,1,0.794190943,0,0.002521331,1,0.56637913,0,0.012122813,0,0.000122266,0,0.260160983,0,0.001590197,0,0.093584225,1,0.445674092,0,0.000148741,0,0.051182266,0,7.18E-05,1,0.918679416,0,5.80E-09,0,0.495735914,0,1.06E-09,1,0.910708368,1,0.211584434,0,0.004595051,0,2.42E-05,1,0.575660884,0,0.858883321,0,9.34E-07,1,0.826580107,1,0.770006955
0,0.041516628,1,0.357583165,0,0.177258685,1,0.827477515,0,0.006935466,1,0.66548878,0,0.096728131,0,0.005943712,1,0.461503506,1,0.759857655,1,0.537099957,1,0.930282533,1,0.924164236,0,0.000571073,1,0.546146512,1,0.117244996,1,0.761614144,1,0.263545096,0,0.428102762,0,0.083774589,0,0.041523833,1,0.000607553,0,6.69E-06,0,0.00027882,1,0.826390147,1,1.38E-05,1,0.835416317,0,4.36E-06,1,0.25926879,0,0.787263572,1,0.853219211,0,0.52986604,0,0.195203915,0,0.004581105,0,0.156728595,0,0.006823638,0,3.83E-08
0,0.019054644,1,0.562818706,0,0.593034029,1,0.828631938,1,0.962139428,1,0.143273696,0,0.522675991,1,0.863652408,0,0.01765555,0,0.275584817,1,0.728020668,1,0.934074521,0,0.436840475,0,3.29E-07,1,0.423942924,0,0.001938367,0,0.117068812,1,0.651347101,0,0.109533556,1,0.004107183,1,0.386939645,0,0.530495524,0,1.08E-08,0,0.000197763,1,0.349922478,0,8.79E-05,1,0.648104012,1,0.886362493,0,1.51E-07,0,0.15198864,1,0.786948383,0,0.1337201,0,0.001705967,1,0.901306808,1,0.912385583,0,0.271647453,1,0.04373081
1,0.747921109,0,0.015950784,0,9.45E-08,0,0.566146135,1,0.963788331,0,0.000649845,0,0.006545913,1,0.777653635,1,0.776220083,0,0.01816063,1,0.707073808,0,0.019532736,0,0.112462759,1,0.891836703,0,0.342141747,1,0.332329303,1,0.409733146,1,0.321953952,1,0.693205178,0,0.071051531,0,0.579089344,0,0.048397772,1,0.194585964,1,0.873555839,0,0.001128498,0,0.397159725,1,0.814246595,0,2.93E-09,1,0.664676845,0,0.348978937,1,0.883654296,1,0.894185305,0,0.429237872,0,0.086411066,0,0.610449612,1,0.830379307,1,0.8257972
0,6.87E-08,0,0.51094532,0,0.163920209,0,0.000177818,0,3.98E-06,1,0.665672898,1,0.597819924,1,0.756870925,0,0.129350901,1,0.848829806,0,0.35063684,0,9.56E-06,1,0.696870923,1,0.941770315,0,0.000281946,1,0.429597467,0,0.113155551,1,0.578587115,1,0.603890955,1,0.735641897,1,0.443398118,0,0.001741557,1,0.398954034,1,0.59766376,0,1.89E-09,1,0.950983047,1,0.849307299,0,2.06E-06,1,0.808981001,1,0.650741398,1,0.000895809,1,0.876734316,0,0.501516938,0,0.719751358,0,0.006940554,0,0.546137333,1,0.86881876
0,0.631158888,0,0.066039339,1,0.886613548,1,0.795692086,0,4.62E-10,0,0.342952311,1,0.548562527,0,0.000919262,1,0.747529268,1,0.799577117,0,0.052231144,1,0.841773212,0,0.003070974,0,5.73E-07,1,0.074049421,0,0.000149761,0,0.599155366,1,0.515104771,0,0.464712441,0,0.392744452,0,0.521754205,0,0.109174557,0,0.000134186,1,0.886310875,1,0.898938894,0,0.000878972,1,0.828704894,1,0.489016473,0,0.003822363,0,0.13391982,0,0.031005809,1,0.629877806,0,0.006254024,0,8.47E-08,0,2.57E-05,1,0.825017631,1,0.779112697
0,0.00020275,1,0.610141993,1,0.849554777,0,0.01492258,0,9.05E-10,0,0.833473146,0,0.013787103,1,0.905459702,0,0.020872815,0,0.163228348,0,0.155957922,0,8.11E-06,1,0.905338407,0,7.89E-07,1,0.660923481,1,0.674601316,0,0.032773964,0,0.504546404,0,0.004515713,1,0.777634084,1,0.293518394,1,0.194386259,0,1.44E-06,1,0.036377784,1,0.939513266,0,0.878316283,1,0.812921226,0,0.40170005,0,2.36E-06,1,0.098700017,0,0.024635956,0,0.000995907,0,0.311041862,0,3.08E-05,0,1.41E-10,1,0.622217894,1,0.296801299
1,0.703485608,1,0.537272632,1,0.920762718,1,0.66042304,0,1.43E-06,1,0.505815804,0,0.046992812,1,0.077050358,0,0.163263515,0,0.058921825,0,0.000556026,0,0.000341346,0,0.019377491,0,9.27E-05,0,0.40016228,0,0.368758738,0,0.10852658,1,0.579238117,0,0.513361514,1,0.657227159,0,0.003825665,1,0.593199193,0,0.001040196,0,3.14E-05,1,0.934734344,0,1.97E-09,0,0.000195552,1,0.772421837,0,2.36E-05,0,0.014227932,1,0.756479561,0,0.042961389,0,0.056500919,1,0.896795034,1,0.723702073,1,0.485952288,0,0.078171991
0,0.230521575,1,0.070500918,0,0.44555366,0,1.49E-08,1,0.963899612,1,0.357778579,1,0.482846141,0,0.442795098,1,0.701651335,0,4.44E-08,1,0.649953246,1,0.028394436,0,0.485228986,0,0.14592731,1,0.082273833,1,0.506104469,1,0.726379871,1,0.708242178,0,0.427835703,1,0.610640645,1,0.741526484,1,0.124345385,0,0.000631452,1,0.869504452,0,7.19E-05,1,0.951384842,1,0.877726495,1,0.915506423,1,0.852526963,0,0.411475748,0,0.075005315,1,0.080805153,1,0.67328757,0,0.199635297,0,0.806722224,1,0.888005674,1,0.005143665
0,0.085479364,0,0.584417641,0,0.224850729,1,0.875583231,0,3.83E-05,1,0.674577415,1,0.470465183,1,0.8087008,1,0.052741408,0,0.030735342,1,0.284361124,0,0.000325082,1,0.930536091,0,8.41E-06,0,0.009291314,1,0.000214576,0,0.109254256,1,0.644630075,1,0.731781781,0,8.16E-05,1,0.647640944,0,0.579645753,1,0.787660062,1,0.788267612,0,0.001492599,0,7.94E-07,0,0.02094309,1,0.779997706,1,0.800772727,1,0.091809675,0,0.000798753,1,0.822170734,0,0.001705882,0,0.02639238,1,0.398591995,1,0.855142951,1,0.734000623
1,0.730582476,1,0.620138705,1,0.946384549,1,0.483626515,0,0.353068024,1,0.772425234,1,0.613315821,0,0.103917547,0,0.533443451,0,0.321599543,1,0.371644288,0,0.006608358,1,0.79970628,1,0.883506894,1,0.582597554,1,0.752587616,0,0.071269616,0,0.370410115,1,0.721186638,0,0.030121643,1,0.706598103,1,0.555412292,1,0.862440109,0,0.003534871,1,0.873728395,0,0.750438809,1,0.822691262,0,0.024000779,1,0.524293363,1,0.104475252,0,0.234004632,0,0.001107835,1,0.523610651,1,0.926091373,1,0.729069829,0,0.395958483,1,0.000335877
1,0.733548164,1,0.62818712,1,0.712836146,1,0.857447743,1,0.920949936,1,0.811258078,0,0.19086732,1,0.485152572,1,0.471373469,0,0.002753868,1,0.004762313,0,2.03E-07,0,0.271419972,1,0.722945809,0,0.297646165,0,0.27779609,1,0.694350898,0,0.578274608,1,0.685976446,0,0.051626291,0,0.200079218,0,0.007027871,1,0.775829375,1,0.844602287,1,0.866197824,1,0.964415371,0,0.078778498,0,0.03138797,1,0.789475143,0,0.01384977,0,0.186004862,1,0.704439282,0,0.043047808,1,0.433547467,1,0.824388862,1,0.811720312,1,0.789267778
1,0.843209743,0,0.083496429,0,0.626140118,1,0.744280517,0,9.69E-08,1,0.012582132,0,0.001932411,0,0.000296042,0,0.035996668,0,0.743892789,1,0.285137147,0,5.16E-05,0,0.014554734,1,0.917045474,0,0.110321365,0,0.511209607,1,0.573318243,0,1.79E-05,0,0.124477103,0,0.059879541,1,0.640360951,1,0.536199033,0,0.000144013,1,0.829276025,1,0.920431435,0,0.004610643,0,0.003165247,1,0.876125634,1,0.801919699,1,0.856790483,1,0.760545969,1,0.014288234,1,0.448517114,0,0.011986883,1,0.920256436,1,0.784294605,0,0.002896481
0,0.007604525,1,0.591162264,1,0.429465145,0,0.510095596,1,0.65355736,1,0.022128986,1,0.544747055,1,0.86041826,1,0.647943318,0,0.039183367,1,0.587211132,0,1.48E-06,1,0.894515574,0,1.60E-05,1,0.537064373,0,0.087938003,1,0.020240938,0,6.97E-06,0,0.000101909,0,0.06050681,0,0.04343174,1,0.636168063,1,0.383961201,1,0.84358716,0,0.000317146,1,0.935289443,1,0.861008525,1,0.465447932,1,0.446286589,1,0.803973079,1,0.00023089,1,0.865625322,0,0.072147749,1,0.430320561,0,0.000453339,0,0.717697859,1,0.537163496
0,0.625836432,0,0.011172469,0,0.000346438,1,0.841168702,0,7.93E-08,1,0.740480185,1,0.539394915,1,0.722287714,0,0.032326654,1,0.807895899,1,0.215161383,1,0.96045959,0,1.98E-07,1,0.903735459,1,0.702624202,0,0.007182138,0,0.17504999,1,0.692533851,1,0.654469132,0,0.600244045,0,0.145316601,1,0.646977603,0,0.000109879,1,0.857634366,0,8.15E-07,0,2.85E-08,0,1.31E-06,1,0.80202204,0,0.011985829,1,0.892512858,0,0.515722692,1,0.884411752,1,0.303504944,1,0.844882429,0,7.04E-12,1,0.713607132,0,0.172101468
0,7.42E-06,0,0.389095724,0,0.866912127,1,0.170214713,1,0.941214621,1,0.77516681,0,0.408282608,0,3.93E-08,1,0.297463208,1,0.865525186,0,0.009759127,0,7.32E-10,0,1.37E-08,1,0.943454802,1,0.007023804,1,0.711476207,1,0.686472178,0,0.001580671,0,0.615355015,0,0.001224695,1,0.486356199,1,0.751631081,0,0.001993225,1,0.63145256,1,0.846328616,1,0.948873341,1,0.841675282,0,0.003652891,1,0.825626075,1,0.189494073,1,0.807555735,1,0.896950901,0,0.325905144,0,0.38995564,1,0.005979735,1,0.107563794,1,0.661440015
1,0.273010045,1,0.517694294,1,0.912341774,0,0.366406471,1,0.938739777,0,0.012963727,0,0.007546421,1,0.897804379,0,0.582001567,0,0.584316432,1,0.490910679,1,0.951725245,1,0.935034871,0,0.69479996,0,0.41687277,0,0.346209824,0,0.258583367,0,0.494661599,1,0.738369942,1,0.730938613,1,0.078966908,0,0.262789994,1,0.062900379,1,0.875109971,1,0.897808194,1,0.94133389,1,0.804082036,0,0.009211476,1,0.634737134,1,0.864254117,1,0.849160194,1,0.010519751,0,0.000517396,1,0.883702278,0,9.35E-07,0,0.022060648,0,4.28E-06
0,0.000732412,0,0.299854428,1,0.894131124,1,0.8024804,0,0.003991891,1,0.678863168,0,0.530496538,0,0.373298943,1,0.48286432,1,0.511090517,0,0.708529413,0,3.37E-05,0,0.082889117,1,0.921591222,1,0.125305861,0,0.018123308,1,0.748187602,0,0.42413643,0,0.019300442,1,0.642330945,0,0.004285653,0,0.559063673,0,0.000128857,0,1.43E-05,0,0.039311439,0,1.13E-05,1,0.903051198,0,9.39E-05,1,0.854094386,1,0.453828961,0,0.003191932,0,2.38E-07,0,0.110467933,1,0.917819977,0,5.80E-07,1,0.615964174,1,0.437348992
0,0.085726015,1,0.592311203,1,0.930690229,0,0.005473821,1,0.961471021,0,0.001364054,0,0.159515217,1,0.769843638,0,0.391078651,1,0.811112404,1,0.212076664,1,0.933364511,1,0.833947778,1,0.847427368,1,0.707291484,1,0.410093486,0,0.313545674,1,0.714547694,0,0.094626166,0,0.052171156,0,0.235362515,0,0.012160871,1,0.744782567,0,2.39E-06,1,0.114621252,0,0.000875258,0,0.00032307,1,0.891833842,0,0.012388274,0,0.00138634,1,0.800370514,1,0.930734634,1,0.425314546,0,0.006514743,1,0.951777041,0,0.660649836,0,0.526452661
1,0.741526365,1,0.340338677,1,0.05729308,1,0.713375986,0,0.002525623,0,0.733838081,0,0.366392881,0,0.565193892,0,0.008123252,1,0.351936847,0,0.40963164,0,7.32E-07,1,0.932282031,0,8.40E-05,0,0.265721947,1,0.478267729,1,0.847802341,0,0.225580022,1,0.444450855,1,0.688582242,1,0.153430775,0,0.652499974,1,0.847152114,1,0.850643694,1,0.911048532,1,0.756072223,0,0.005660051,1,0.824534774,1,0.876476169,1,0.920805871,0,1.00E-06,1,0.476293951,0,0.393957257,1,0.564056873,1,0.92546618,0,7.99E-05,0,0.129707009
0,0.002435876,1,0.538812399,0,0.006336584,0,0.306949526,0,1.15E-07,1,0.418035209,1,0.561101377,0,2.52E-05,1,0.1605158,0,0.031121124,0,0.01327089,0,2.02E-08,0,0.331233948,1,0.00344418,0,0.280597955,0,9.56E-05,0,6.00E-06,0,0.005335266,1,0.456920445,1,0.81736809,0,0.00228708,1,0.640305758,1,0.816957772,0,0.025055092,1,0.35396862,1,0.94829613,0,3.75E-05,0,0.024190947,0,0.028806517,0,0.00880262,0,8.07E-05,0,0.004254018,1,0.607676983,0,0.46740827,0,5.34E-07,1,0.677119553,0,0.023431884
